movieId,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25,top26,top27,top28,top29,top30
48780,58559,79132,318,44665,57669,5989,33794,1653,50,48774,5418,1682,81845,6539,8784,73017,74458,2329,4963,293,33166,1961,780,1246,1625,49278,1617,648,1597,44195
49272,54286,10,63113,2949,2948,5418,5445,8665,96079,33794,3793,45186,45499,46530,49530,165,293,1036,40278,73017,2571,4855,6378,1291,27831,2947,1376,7438,45447,3082
49278,8972,59369,7445,53996,7454,2378,60074,6378,8361,4128,1608,30825,60040,6281,292,45186,63113,653,7325,2431,3510,4890,4223,3256,77561,349,4701,4901,8798,5903
49530,48516,7445,5418,21,1293,2353,8361,53322,49272,53000,45186,48738,37741,3869,161,6378,2005,1552,64614,8529,54286,1923,2001,47099,6188,8958,485,45447,52722,4995
50872,60069,1358,8961,778,337,68954,72011,6377,588,150,2571,76093,1,8873,61240,1247,4306,59315,76251,4886,1276,1265,1198,79702,1270,2248,1079,2804,1259,1234
51255,8874,6281,7438,2692,57669,6708,3020,7022,54995,6807,1220,27773,48774,38061,44195,3681,54272,1377,8961,79132,27831,8641,1210,34319,46578,6539,3275,36529,288,35836
51540,37733,39292,288,48516,30707,5266,1729,56782,5995,3988,1343,5956,31685,1288,8376,3317,3948,3081,3949,1625,3535,30812,56757,1407,1097,1212,1228,25,1219,54259
51662,53996,53972,68319,32587,7143,1917,3275,59315,33679,6365,7454,8983,2628,30825,5378,6534,60072,2617,5903,31696,3793,7458,5507,6541,34150,1101,33493,6754,1562,3753
52281,53519,54995,68157,54272,1089,6874,1732,96079,8874,7438,57640,32587,6870,44199,44665,1258,48043,1215,2502,1206,3081,7373,46578,2987,35836,71535,551,99114,2160,296
52328,7360,61240,5903,60072,55269,6323,6754,54995,68319,1982,88129,63113,55052,1276,7373,34150,81591,7454,49278,53000,45186,1917,88744,53996,2021,1172,3969,6534,48738,2490
52722,53972,34150,1573,6534,8636,59784,3623,45499,45186,60074,46530,63113,53125,8528,5459,5349,53000,56174,153,3798,1562,41566,1882,54001,41569,4720,6537,2628,4718,4975
52973,54503,45186,46578,33679,35836,832,37729,3948,48385,1228,34162,1276,57669,7360,88744,33166,5945,69481,54286,31685,2248,30825,60072,296,4239,38061,1997,34437,2916,7451
53000,6502,2455,61323,55118,3000,56757,54997,48516,1921,5502,49530,8644,52722,45186,52328,7373,8983,40278,6957,5810,7090,6754,8783,88129,69481,1625,8528,8807,4388,4848
53125,45722,6539,6365,69844,7454,7458,77561,54001,8371,8972,53996,2628,7373,34150,6934,6541,52722,4896,74789,40815,4367,5816,68319,5378,8368,6754,6534,51662,33679,41566
53322,8984,4963,31685,34162,33679,7454,1917,30825,54286,7373,49530,736,6157,34150,3977,3717,7143,6155,8972,2353,44191,6378,3755,5418,4901,40815,7325,5219,64614,6373
53519,52281,54995,27660,51662,52328,71535,1245,7438,44199,4720,6874,79702,5679,8783,63113,46578,1089,7360,1092,3798,55765,1982,87232,4571,59315,45499,3081,1909,1377,68157
53972,52722,59315,34150,59369,4369,54286,51662,6378,2278,4344,1552,1573,60040,63113,8665,60074,1356,46530,53996,4638,47610,45186,30825,55765,2605,5418,2353,1544,292,5459
53996,60072,77561,2167,4270,51662,60040,34150,54286,8665,59315,1573,7445,68319,49278,1917,60074,85414,6541,7458,5219,7454,2617,8371,736,2273,4344,6537,4369,1882,6157
54001,8368,40815,5816,69844,4896,81834,45499,88125,45447,3793,53125,41566,6333,55765,34150,8783,52722,63113,91500,7153,60074,4370,27706,34405,5418,33493,54997,5502,3317,741
54259,2617,32587,81847,86332,4270,34150,8970,27904,87232,902,45672,76251,5219,788,2006,72998,57640,4014,69844,6539,48043,5989,8983,1967,4720,6157,33493,38061,1608,49278
54272,53996,41569,8641,3033,1722,8360,32587,44665,27831,4239,45499,37729,46530,6373,5266,7293,51255,52281,5872,5481,54995,4446,46578,5218,33679,34162,4306,8636,6709,8528
54286,5418,8665,63113,4963,49272,45186,53996,53972,72998,5445,33679,2353,3527,85414,55765,64614,6378,4855,53322,780,77561,68319,3256,1101,7445,5872,6365,58559,1917,45722
54503,52973,35836,58998,44195,46578,48385,34162,2804,37729,5810,68319,1261,551,45672,3809,7438,50872,86332,69122,3897,6333,1242,832,2700,46970,4239,2248,30707,1358,54997
54995,52281,88744,52328,6953,1982,88129,4105,7438,7373,53519,1391,6874,59615,91529,56782,51255,3275,1345,30793,30810,57640,54272,5502,85414,1732,1907,111,53000,53996,7022
54997,60040,48516,27831,53000,59615,1396,48385,7143,5418,6333,68954,41566,1884,6377,4321,3753,5444,6874,54286,33794,53125,63113,69481,55052,68157,2353,47610,74458,54001,3793
55052,48738,3969,8914,52328,40629,74458,56367,1704,39183,58998,48394,3499,661,54997,4995,4014,6870,4246,55269,64957,7162,903,45720,21,7451,6942,1784,27773,52973,1259
55118,6,1358,61240,55820,1242,3006,1784,1060,37733,3681,6867,55276,1387,8949,3949,48394,1175,6874,37741,1293,53000,4993,44199,1997,31410,2278,2997,30707,1090,4995
55247,5995,8784,74789,81591,48738,64957,47099,2858,58559,56367,6953,69844,81845,7160,37733,55290,55118,45950,2324,5954,58998,2291,8638,72998,33794,903,46976,3949,8984,1721
55269,4979,52328,2395,1258,8970,923,1219,48774,30810,4848,5971,61323,2160,235,88129,4881,5013,608,2231,6754,1391,55052,8981,904,47099,3101,44665,1245,8641,908
55276,55118,48738,4848,45186,3967,5995,63113,40583,49272,48774,61323,8949,64957,52328,55820,4226,6323,49530,3996,5418,35836,50,57669,1304,1997,5872,1059,41285,44199,1252
55290,56367,3362,293,6,2502,47,46723,1673,1921,81591,44199,46578,55247,48774,4002,72011,48738,96610,80463,1060,4901,55118,48516,457,2501,57669,48780,2291,81845,5989
55765,60074,3753,8958,64614,5464,63113,54286,5956,4262,6016,4776,40819,53972,8361,54001,55118,4148,35836,2023,474,6870,1245,34150,2353,1466,59615,72998,3210,1625,5989
55820,55118,4848,40278,45186,2076,5902,913,608,4881,1997,8641,37733,6,1258,1206,4979,61323,858,55276,1201,1222,47,216,1214,1208,56782,1252,4027,48516,231
56174,60074,63113,5502,6378,59369,6502,73017,77561,33679,52722,68319,8798,7454,8665,1562,4270,56367,653,48516,4308,72998,55765,3753,1831,69122,60040,172,53972,4643,34072
56367,46578,55290,57669,45950,8873,63082,1968,72011,8784,1259,1304,5225,41997,2858,1704,40819,4306,48394,1961,55052,8970,64957,48738,508,1784,1617,80463,6867,79702,33794
56757,53000,3081,858,34150,922,8983,471,30793,88129,6874,5991,2455,7361,4148,51540,1196,37729,56782,913,1219,48394,673,37733,2871,55118,1245,60040,3826,6708,4993
56782,1673,5956,1258,3160,2076,1235,2692,54995,5902,51540,64957,111,30793,608,1732,3948,8873,55820,541,50872,37733,2291,56757,60040,1206,5015,39292,235,41566,64839
57368,1059,8783,7360,215,2710,60074,6281,1320,1377,52328,46530,48738,4262,96610,2291,1584,292,31685,51255,54259,5266,1200,1245,70286,8874,34,33660,55276,48304,8638
57640,7373,89745,59615,53996,63113,6754,8528,5418,8665,7445,6502,5219,4148,45672,27831,51662,33679,54259,54995,6537,4270,6281,5266,7143,52722,3623,60040,2378,53125,52281
57669,56367,44665,48780,2336,69481,318,51255,79132,48394,81845,8798,68954,63082,52973,104841,44195,6711,91529,52328,8917,73017,49278,5954,4235,4223,6,3160,3556,55276,2580
58559,33794,79132,48780,76093,72998,48516,318,1196,1210,73017,59315,91529,68358,260,1270,6874,4963,60069,1036,780,54286,4027,6539,5349,99114,296,69481,32587,69844,80463
58998,54503,69122,61323,8784,55052,1285,5013,79702,76093,44199,61024,61132,96610,72011,46976,41285,6942,3535,8641,55765,35836,55247,235,48394,5995,77561,48385,55290,69757,52973
59315,5349,33794,61240,87232,3793,53972,1210,1291,53996,6867,8961,68358,82459,2951,8636,3578,1198,6539,77561,364,58559,780,1196,76093,68954,6333,73017,260,60069,5378
59369,53972,49278,71535,6157,7458,69844,6378,8371,2470,8972,56174,63113,1370,33679,2012,7373,5679,2268,1544,8644,6541,60074,4369,7445,54286,3717,53996,316,5418,6502
59615,68319,63113,60040,57640,54997,7373,60069,3623,2628,55765,8874,54995,46530,5872,7438,8972,41569,899,34150,45722,27831,68358,53996,61323,53125,8528,34319,41566,73017,77561
59784,8360,52722,1722,63113,8528,33679,69122,2948,68237,33615,5903,8644,2949,2424,2763,35836,231,5618,8641,1682,1073,4718,46976,4701,2694,3160,1375,32587,54503,79091
60040,60074,41566,53996,34150,8972,46530,34319,54997,6541,68319,7458,63113,59615,53972,49278,60072,91529,1831,77561,8371,45672,4310,5378,3793,7373,736,45499,8361,8665,2335
60069,68954,50872,99114,31658,76251,364,1291,588,59315,68358,1,8961,6350,741,59615,58559,76093,1223,33794,1265,8529,223,34405,98809,1682,592,61240,70286,1784,1234
60072,53996,6157,1882,6754,60074,7360,1552,153,52328,2167,85414,46530,8810,1917,60040,44,7458,4270,8972,33679,68319,95,69844,5254,45499,74789,5872,8371,196,1690
60074,34150,60040,68319,56174,63113,55765,53996,60072,33679,49278,52722,53972,7373,6157,3256,2167,5459,45186,8972,41566,7454,46530,5349,59369,34319,1722,8371,4270,45499,6378
60684,76251,70286,32587,99114,5064,61132,78499,81591,59315,68237,31658,70,81562,60069,79132,51662,30793,104841,38061,72998,6942,2248,6534,3052,7438,96079,33493,2949,8807,1222
61024,68237,36529,223,3624,68319,58998,64839,180,61323,8874,54503,61132,33679,1032,441,1219,6502,52973,59315,53000,1625,69122,1193,32587,1968,3608,70286,6333,1258,55118
61132,78499,35836,60684,235,70286,68237,58998,1193,8376,46972,58559,8641,3033,61024,3798,79091,3499,34405,48385,2949,953,60069,8917,2671,27660,3752,69122,48774,922,25
61240,1249,1175,2951,59315,48394,1259,8784,6867,55118,5903,76093,8961,52328,7323,1196,1276,1247,1291,4993,8873,63082,8958,919,50872,741,2858,1617,81845,1234,260
61323,53000,58998,48385,68954,68319,48516,8641,4002,55269,6188,55276,1343,55820,3020,59615,69122,3275,34437,69481,52328,61024,4344,88129,3174,2502,1391,55118,5945,45186,2395
63082,72998,68954,6867,3275,56367,2692,61240,48394,40819,69122,1358,2542,72011,2858,27773,4993,57669,50,1617,79132,3897,5995,5349,60069,5669,7153,96610,55118,2890,5952
63113,54286,1722,73017,49272,60074,3082,77561,68319,5872,33679,8528,59615,56174,2949,46530,85414,5502,2273,10,60040,53972,7454,55765,5574,8972,69844,45720,59369,57640,49278
64614,55765,54286,1393,3527,95,4776,53322,44555,1396,49530,5464,2353,48516,2580,1625,733,5989,2028,457,1573,8644,5574,592,64957,3499,318,3698,8665,8798,1552
64839,44555,2160,25,72011,3499,3949,235,4641,2288,1953,1358,4881,3362,293,36529,1921,27773,6711,61024,608,8376,1247,1222,2599,39183,56782,1345,4235,55118,1212
64957,1059,471,82459,48738,2396,56367,2858,73017,56782,55247,3949,41285,45722,1961,55765,81845,2628,5218,33679,6373,47,55276,36529,4011,41997,2724,48394,8644,8958,6934
66097,68954,5945,1517,593,50872,1196,3253,1247,1210,70286,3000,34437,296,8636,551,1213,3809,223,661,69844,2278,27706,30793,1285,903,46578,1358,858,2248,54503
68157,96079,99114,77561,69481,8665,6874,7438,70286,8874,52281,68358,48516,51662,6807,1089,32587,1222,71535,54997,48385,54286,68319,54503,64957,89745,104,73017,47,4963,58559
68237,70286,81591,61024,8950,46976,3160,441,1258,2291,69481,288,60684,1676,74458,59784,48394,32587,61132,69844,48780,39183,81845,1129,54503,3499,471,31878,1682,2959,44195
68319,77561,60074,86332,63113,53996,7454,59615,87232,73017,5254,60040,89745,3793,51662,8665,6333,52328,6754,2701,6541,8371,45499,74458,34150,81847,60072,54286,85414,8361,8972
68358,33794,1196,260,1210,59315,1,68954,3681,76093,780,73017,69481,58559,60069,1291,2000,63113,588,6333,364,480,8874,89745,79132,99114,69844,68157,1356,1198,31410
68954,60069,76093,69481,72011,63082,2502,50872,6867,89745,68358,31410,59315,1197,8961,99114,70286,66097,6377,76251,80463,98809,61323,508,7323,318,1090,61240,54997,3275,3897
69122,58998,73017,72998,82459,87232,63082,79132,48516,48385,6539,35836,1923,8641,54503,68954,59784,33679,6936,2762,58559,61323,54997,4306,34162,318,56174,3578,54286,69757,8360
69481,68954,88129,48516,1261,68358,1466,68157,91529,57669,48385,45186,6333,5010,8665,55118,58559,1245,4321,288,3869,5945,3555,1573,95,3160,4148,4886,4262,1923,41569
69757,96610,71535,8981,45720,21,41285,80463,44191,1682,79702,7147,48516,58559,79132,88129,91529,69122,17,98809,4975,215,81845,54997,72011,2571,49530,6942,8641,78499,69481
69844,54001,8368,88125,81834,40815,4896,53125,73017,5816,8371,45447,59369,7454,63113,6541,77561,74458,86332,91529,76093,71535,82459,60072,74789,36529,1267,5989,1587,8783,87232
70286,68237,81845,68954,60684,68157,81847,296,47,48774,60069,68358,1682,81591,3160,5971,96610,78499,8784,66097,69481,61132,1219,1193,89745,57669,223,79132,44195,1197,1073
71535,79702,59369,76093,69757,69844,1,79091,73017,1270,8874,68157,8371,99114,1370,6373,1198,58559,53519,72011,364,34072,353,7143,4973,1210,1961,76251,4239,1485,1059
72011,1193,40819,1358,8958,80463,68954,31410,76093,50872,1276,6350,56367,555,76251,3006,1242,1060,5669,29,55118,1466,61240,8784,914,1,2951,1234,63082,73017,99114
72998,63082,58559,54286,79132,69122,45447,55765,3578,74789,736,73017,60074,78499,780,54259,8644,76093,2762,96610,6539,5418,56174,40815,34162,7153,1127,33794,91529,4993,91500
73017,63113,76093,69844,7458,6539,68319,77561,4223,58559,69122,96079,4011,68358,91529,59315,98809,76251,6365,5378,8972,56174,82459,99114,6378,33794,31685,3275,3624,45722,49272
74458,1882,85414,81591,68319,1276,69844,79132,81845,1245,7360,55052,60072,48780,63113,73017,3081,52328,8983,2058,53125,87232,54286,54997,7454,68237,3826,8972,82459,4128,8361
74789,1907,7454,6754,60072,69844,86332,53125,3489,30793,55247,72998,41566,88744,6541,5378,45499,2628,33493,4299,34150,59369,5459,53996,6157,60040,1562,33679,4270,6934,8361
76093,2761,73017,76251,68954,61240,99114,58559,79091,8784,72011,1276,59315,1198,68358,5903,71535,1270,50872,1196,69844,1358,33794,592,98809,60069,1210,40819,555,380,6350
76251,76093,1234,99114,60684,60069,81847,1270,40819,73017,72011,87232,3681,1175,223,68954,914,61240,38061,50872,8958,59315,1358,31410,79702,29,592,68358,54259,1193,58559
77561,53996,68319,63113,96079,8371,87232,89745,8972,91529,53125,73017,8665,34150,59315,68157,69844,54286,60040,86332,56174,7454,85414,49278,33679,7458,7445,3702,653,60074,33615
78499,1,3114,81847,61132,80463,87232,1148,96610,68954,72998,6377,339,76093,60069,745,60684,2949,8641,70286,1196,2948,8360,5377,1097,150,356,589,1307,76251,2762
79091,76093,86332,2761,71535,3703,81562,37729,44665,78499,48780,85414,1198,61132,5989,5418,49530,4446,38038,5445,54286,46970,59784,58559,2700,91500,1270,2985,35836,72998,68319
79132,58559,33794,48780,91529,72998,104841,74458,33493,3578,4963,69122,68358,6365,87232,89745,57669,7153,59315,44191,73017,63082,4128,55765,44195,4226,51255,5952,4993,6539,1210
79702,71535,50872,76251,73017,56367,60069,2716,59369,69757,58998,1653,81847,6942,8950,49272,356,33004,5445,1265,81845,6365,293,54259,1527,48738,1036,2918,1212,2712,2291
80463,72011,99114,31410,6350,508,78499,8873,5349,1265,914,68954,8958,1721,920,58559,150,919,8961,364,68358,597,1,1242,56367,3101,1784,1466,69757,2804,6377
81562,81591,91500,79091,50872,60684,6155,8957,98809,80463,44555,76093,71535,910,96610,56174,74458,59315,4489,69757,1029,91529,6365,30812,300,57368,6934,82459,5989,40278,1249
81591,81562,68237,74458,2291,39183,88744,47,52328,2395,3160,5902,5992,1276,253,46723,55247,8784,70286,81845,8981,4848,2005,60684,1258,6323,3949,1172,8983,55290,6711
81834,88125,69844,54001,5816,40815,4896,91500,8368,89745,1884,96079,60069,73017,53125,45720,8644,34405,68954,5444,82459,7451,337,5669,76251,86332,45447,8783,27706,77561,3489
81845,70286,17,61240,74458,48780,6936,69844,33794,57669,1954,364,81591,64957,6867,1617,3160,53125,79132,82459,1961,8950,47099,923,68237,55247,8970,8360,1,69757,1094
81847,87232,86332,78499,54259,76251,68319,70286,96079,1,88744,8983,79702,48304,588,6378,47,1907,2701,49272,69844,5872,38061,27660,17,6333,4299,1552,59369,3300,8371
82459,87232,59315,2951,69122,69844,73017,111,64957,53972,88744,27773,61240,1250,40815,858,45722,30707,4027,2572,68319,5952,1954,7458,53125,81845,74458,1,260,79132,63113
85414,88744,53996,45186,63113,74458,54286,60072,5418,6537,68319,2058,77561,2115,8665,89745,1276,60074,2273,653,1213,52328,1544,54995,7162,2605,4262,4270,6157,1907,8972
86332,68319,81847,87232,89745,54259,3793,79091,6541,69844,77561,74789,59315,6333,98809,6754,3489,54503,6157,34150,46530,33794,5349,5459,91500,8368,33493,8972,7454,91529,96079
87232,81847,3793,59315,89745,86332,91529,77561,91500,82459,68319,88744,76251,78499,69122,99114,2115,96079,53972,69844,53996,61240,54259,8983,6333,79132,8361,60040,48516,73017,1221
88125,81834,69844,54001,91500,8368,4896,40815,91529,5816,34150,60069,8644,76251,76093,33794,99114,3793,6333,34405,87232,8361,31658,96079,5377,5991,7451,6378,1527,73017,1262
88129,69481,52328,91529,54995,96079,4776,55269,2231,89745,53000,4881,56757,48738,31658,3020,69757,30810,1466,551,37733,4007,5502,4262,3081,4979,88744,61323,1333,38061,4239
88744,85414,91529,54995,87232,1276,4855,81591,6754,104841,903,82459,52328,74789,52973,91500,2791,1213,60040,63113,81847,40819,45186,89745,54286,4034,99114,88129,1645,1552,7360
89745,91529,87232,96079,77561,7373,53996,68319,91500,68954,86332,57640,68358,85414,79132,6157,6754,81834,88129,6934,1200,441,4878,6333,104841,68157,88744,5903,33794,5254,73017
91500,104841,87232,89745,88125,81834,91529,68319,81562,69844,45517,68954,54001,6333,6155,3793,88744,912,98809,86332,60074,2054,6934,6365,8644,53996,72998,40815,59315,4025,55765
91529,89745,87232,88744,77561,48516,79132,96079,104841,98809,58559,73017,60040,69481,69844,88125,88129,53996,91500,17,54995,47,1907,8874,59315,7445,3578,63113,33794,68319,8641
96079,99114,68157,89745,77561,91529,104841,73017,49272,87232,1222,1090,3793,6333,88129,81847,5992,54286,8641,81834,63113,86332,52281,76251,38061,10,1208,8665,68358,1245,2194
96610,69757,78499,72998,70286,63082,1246,54259,58998,80463,48780,4226,57368,55290,87232,48738,76251,44191,98809,53996,48516,85414,104841,6157,79702,2232,66097,6539,318,69122,81562
98809,1293,6539,91529,73017,3681,68954,76093,741,1276,60069,55118,6350,86332,72011,58559,37741,8464,5952,91500,17,50872,76251,6385,7153,1784,1358,8958,2951,4993,54259
99114,96079,555,3681,76093,76251,80463,60069,68157,7323,6867,68954,8784,87232,73017,1276,31410,2502,3101,37741,40819,7438,68358,58559,61240,60684,59315,2329,72011,1293,1617
104841,91500,96079,91529,79132,88744,57669,99114,89745,60684,6539,3578,40819,69481,88129,1907,51255,98809,96610,72998,58559,54995,2890,63082,2692,4022,68157,36,85414,353,6333
